title,distributor,distributor_filter,genre,genre1_index,genre2_index,genre1,genre2,rating,running_time,production_year,release_date,month,day,production_budget,domestic_income,inflation_domestic_income,formatted_production_budget,formatted_domestic_income,formatted_inflation_domestic_income,director,link,image
Shrek the Third,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,92,2007,20070518,5,18,160000000,322719944,382760900,"$160,000,000 ","$322,719,944 ","$382,760,900 ",Chris Miller,,
Transformers,Paramount Pictures,Paramount Pictures,"Sci-Fi, Action",11,0,Sci-Fi,Action,PG-13,143,2007,20070703,7,3,150000000,319246193,378640800,"$150,000,000 ","$319,246,193 ","$378,640,800 ",Michael Bay,,
Pirates of the Caribbean: At World's End,Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG-13,168,2007,20070525,5,25,300000000,309420425,366987000,"$300,000,000 ","$309,420,425 ","$366,987,000 ",Gore Verbinski,,
Harry Potter and the Order of the Phoenix,Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG-13,139,2007,20070711,7,11,150000000,292004738,346331200,"$150,000,000 ","$292,004,738 ","$346,331,200 ",David Yates,,
I Am Legend,Warner Bros.,Warner Bros.,"Sci-Fi, Horror",11,8,Sci-Fi,Horror,PG-13,100,2007,20071214,12,14,150000000,256393010,299667800,"$150,000,000 ","$256,393,010 ","$299,667,800 ",Francis Lawrence,,
The Bourne Ultimatum,Universal,Universal,"Action, Thriller",0,12,Action,Thriller,PG-13,111,2007,20070803,8,3,110000000,227471070,269791300,"$110,000,000 ","$227,471,070 ","$269,791,300 ",Paul Greengrass,,
National Treasure: Book of Secrets,Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG,124,2007,20071221,12,21,0,219964115,254368000, $ ---------------     ,"$219,964,115 ","$254,368,000 ",Jon Turteltaub,,
Alvin and the Chipmunks,Fox,Fox,Comedy,3,,Comedy,,PG,92,2007,20071214,12,14,60000000,217326974,252558800,"$60,000,000 ","$217,326,974 ","$252,558,800 ",Tim Hill,,
300,Warner Bros.,Warner Bros.,Action,0,,Action,,R,117,2007,20070309,3,9,65000000,210614939,249799100,"$65,000,000 ","$210,614,939 ","$249,799,100 ",Zack Snyder,,
Ratatouille,Buena Vista,Buena Vista,Animation,2,,Animation,,G,111,2007,20070629,6,29,150000000,206445654,244854200,"$150,000,000 ","$206,445,654 ","$244,854,200 ",Brad Bird,,
The Simpsons Movie,Fox,Fox,Animation,2,,Animation,,PG-13,87,2007,20070727,7,27,75000000,183135014,217206600,"$75,000,000 ","$183,135,014 ","$217,206,600 ",David Silverman,,
Wild Hogs,Buena Vista,Buena Vista,Comedy,3,,Comedy,,PG-13,99,2007,20070302,3,2,0,168273550,199580300, $ ---------------     ,"$168,273,550 ","$199,580,300 ",Walter Becker,,
Knocked Up,Universal,Universal,"Romance, Comedy",10,3,Romance,Comedy,R,129,2007,20070601,6,1,30000000,148768917,176446900,"$30,000,000 ","$148,768,917 ","$176,446,900 ",Judd Apatow,,
Juno,Fox Searchlight,Fox,"Comedy, Drama",3,6,Comedy,Drama,PG-13,91,2007,20071205,12,5,7500000,143495265,176446900,"$7,500,000 ","$143,495,265 ","$176,446,900 ",Jason Reitman,,
Rush Hour 3,New Line,Other,"Action, Comedy",0,3,Action,Comedy,PG-13,90,2007,20070810,8,10,140000000,140125968,166195900,"$140,000,000 ","$140,125,968 ","$166,195,900 ",Brett Ratner,,
Live Free or Die Hard,Fox,Fox,Action,0,,Action,,PG-13,130,2007,20070627,6,27,110000000,134529403,159558100,"$110,000,000 ","$134,529,403 ","$159,558,100 ",Len Wiseman,,
Fantastic Four: Rise of the Silver Surfer,Fox,Fox,Action,0,,Action,,PG-13,89,2007,20070615,6,15,130000000,131921738,156465300,"$130,000,000 ","$131,921,738 ","$156,465,300 ",Tim Story,,
American Gangster,Universal,Universal,"Crime, Drama",4,6,Crime,Drama,PG,160,2007,20071102,11,2,100000000,130164645,154309900,"$100,000,000 ","$130,164,645 ","$154,309,900 ",Ridley Scott,,
Enchanted,Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG,107,2007,20071121,11,21,85000000,127807262,150412900,"$85,000,000 ","$127,807,262 ","$150,412,900 ",Kevin Lima,,
Bee Movie,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,90,2007,20071102,11,2,150000000,126631277,150039200,"$150,000,000 ","$126,631,277 ","$150,039,200 ","Steve Hickner, Simon J. Smith",,
Superbad,Sony Pictures,Sony Pictures,Comedy,3,,Comedy,,R,114,2007,20070817,8,17,20000000,121463226,144061000,"$20,000,000 ","$121,463,226 ","$144,061,000 ",Greg Mottola,,
I Now Pronounce You Chuck and Larry,Universal,Universal,Comedy,3,,Comedy,,PG-13,110,2007,20070720,7,20,85000000,120059556,142396200,"$85,000,000 ","$120,059,556 ","$142,396,200 ",Dennis Dugan,,
Hairspray (2007),New Line,Other,Musical,9,,Musical,,PG,107,2007,20070720,7,20,0,118871849,140987500, $ ---------------     ,"$118,871,849 ","$140,987,500 ",Adam Shankman,,
Blades of Glory,Paramount Pictures,Paramount Pictures,Comedy,3,,Comedy,,PG-13,93,2007,20070330,3,30,61000000,118594548,140658700,"$61,000,000 ","$118,594,548 ","$140,658,700 ","Josh Gordon, Will Speck",,
The Dark Knight,Warner Bros.,Warner Bros.,"Action, Adventure",0,1,Action,Adventure,PG-13,150,2008,20080718,7,18,185000000,533345358,606035200,"$185,000,000 ","$533,345,358 ","$606,035,200 ",Christopher Nolan,,
Iron Man,Paramount Pictures,Paramount Pictures,"Action, Adventure",0,1,Action,Adventure,PG-13,126,2008,20080502,5,2,140000000,318412101,361861400,"$140,000,000 ","$318,412,101 ","$361,861,400 ",Jon Favreau,,
Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,Paramount Pictures,Adventure,1,,Adventure,,PG-13,120,2008,20080522,5,22,185000000,317101119,360382300,"$185,000,000 ","$317,101,119 ","$360,382,300 ",Steven Spielberg,,
Hancock,Sony Pictures,Sony Pictures,"Fantasy, Drama",7,6,Fantasy,Drama,PG-13,92,2008,20080702,7,2,150000000,227946274,259058700,"$150,000,000 ","$227,946,274 ","$259,058,700 ",Peter Berg,,
WALL-E,Buena Vista,Buena Vista,Animation,2,,Animation,,G,97,2008,20080627,6,27,180000000,223808164,254355800,"$180,000,000 ","$223,808,164 ","$254,355,800 ",Andrew Stanton,,
Kung Fu Panda,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,91,2008,20080606,6,6,130000000,215434591,244839300,"$130,000,000 ","$215,434,591 ","$244,839,300 ","Mark Osborne, John Stevenson",,
Twilight,Summit Entertainment,Other,"Fantasy, Romance",7,10,Fantasy,Romance,PG-13,120,2008,20081121,11,21,37000000,192769854,219081100,"$37,000,000 ","$192,769,854 ","$219,081,100 ",Catherine Hardwicke,,
Madagascar: Escape 2 Africa,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,89,2008,20081107,11,7,150000000,180010950,204580700,"$150,000,000 ","$180,010,950 ","$204,580,700 ","Eric Darnell, Tom McGrath",,
Quantum of Solace,Sony Pictures,Sony Pictures,Action,0,,Action,,PG-13,106,2008,20081114,11,14,200000000,168368427,191349100,"$200,000,000 ","$168,368,427 ","$191,349,100 ",Marc Forster,,
Dr. Seuss' Horton Hears a Who!,Fox,Fox,Animation,2,,Animation,,G,88,2008,20080314,3,14,85000000,154529439,175621200,"$85,000,000 ","$154,529,439 ","$175,621,200 ",Jimmy Hayward,,
Sex and the City,Warner Bros.,Warner Bros.,"Romance, Comedy",10,3,Romance,Comedy,R,135,2008,20080530,5,30,65000000,152647258,173482100,"$65,000,000 ","$152,647,258 ","$173,482,100 ",Michael Patrick King,,
Gran Torino,Warner Bros.,Warner Bros.,"Action, Drama",0,6,Action,Drama,R,116,2008,20081212,12,12,33000000,148095302,168308900,"$33,000,000 ","$148,095,302 ","$168,308,900 ",Clint Eastwood,,
Mamma Mia!,Universal,Universal,Musical,9,,Musical,,PG-13,108,2008,20080718,7,18,52000000,144130063,163802400,"$52,000,000 ","$144,130,063 ","$163,802,400 ",Phyllida Lloyd,,
Marley and Me,Fox,Fox,Comedy,3,,Comedy,,PG,120,2008,20081225,12,25,0,143153751,162692800, $ ---------------     ,"$143,153,751 ","$162,692,800 ",David Frankel,,
The Chronicles of Narnia: Prince Caspian,Buena Vista,Buena Vista,Fantasy,7,,Fantasy,,PG,140,2008,20080516,5,16,225000000,141621490,160951400,"$225,000,000 ","$141,621,490 ","$160,951,400 ",Andrew Adamson,,
Slumdog Millionaire,Fox Searchlight,Fox,Drama,6,,Drama,,R,120,2008,20081112,11,12,15000000,141319928,160608700,"$15,000,000 ","$141,319,928 ","$160,608,700 ",Danny Boyle,,
The Incredible Hulk,Universal,Universal,"Action, Adventure",0,1,Action,Adventure,PG-13,114,2008,20080613,6,13,150000000,134806913,153206700,"$150,000,000 ","$134,806,913 ","$153,206,700 ",Louis Leterrier,,
Wanted,Universal,Universal,"Adventure, Action",1,0,Adventure,Action,R,108,2008,20080627,6,27,75000000,134508551,152867700,"$75,000,000 ","$134,508,551 ","$152,867,700 ",Timur Bekmambetov,,
Get Smart,Warner Bros.,Warner Bros.,"Comedy, Action",3,0,Comedy,Action,PG-13,110,2008,20080620,6,20,80000000,130319208,148106500,"$80,000,000 ","$130,319,208 ","$148,106,500 ",Peter Segal,,
The Curious Case of Benjamin Button,Paramount Pictures,Paramount Pictures,"Fantasy, Drama",7,6,Fantasy,Drama,PG-13,168,2008,20081225,12,25,150000000,127509326,144913100,"$150,000,000 ","$127,509,326 ","$144,913,100 ",David Fincher,,
Four Christmases,Warner Bros.,Warner Bros.,Comedy,3,,Comedy,,PG-13,82,2008,20081126,11,26,80000000,120146040,136544800,"$80,000,000 ","$120,146,040 ","$136,544,800 ",Seth Gordon,,
Bolt ,Buena Vista,Buena Vista,Animation,2,,Animation,,PG,96,2008,20081121,11,21,150000000,114053579,129620800,"$150,000,000 ","$114,053,579 ","$129,620,800 ","Byron Howard, Chris Williams",,
Tropic Thunder,Paramount Pictures,Paramount Pictures,"Comedy, Action",3,0,Comedy,Action,R,107,2008,20080813,8,13,92000000,110515313,125599600,"$92,000,000 ","$110,515,313 ","$125,599,600 ",Ben Stiller,,
Bedtime Stories,Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG,95,2008,20081225,12,25,80000000,110101975,125129800,"$80,000,000 ","$110,101,975 ","$125,129,800 ",Adam Shankman,,
The Mummy: Tomb of the Dragon Emperor,Universal,Universal,Adventure,1,,Adventure,,PG-13,114,2008,20080801,8,1,145000000,102491776,116480900,"$145,000,000 ","$102,491,776 ","$116,480,900 ",Rob Cohen,,
Avatar,Fox,Fox,"Sci-Fi, Adventure",11,1,Sci-Fi,Adventure,PG-13,160,2009,20091218,12,18,0,749766139,782577800, $ ---------------     ,"$749,766,139 ","$782,577,800 ",James Cameron,,
Transformers: Revenge of the Fallen,Paramount Pictures,Paramount Pictures,"Sci-Fi, Action",11,0,Sci-Fi,Action,PG-13,144,2009,20090624,6,24,200000000,402111870,439831600,"$200,000,000 ","$402,111,870 ","$439,831,600 ",Michael Bay,,
Harry Potter and the Half-Blood Prince,Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG,153,2009,20090715,7,15,250000000,301959197,330244400,"$250,000,000 ","$301,959,197 ","$330,244,400 ",David Yates,,
The Twilight Saga: New Moon,Summit Entertainment,Other,"Fantasy, Romance",7,10,Fantasy,Romance,PG-13,130,2009,20091120,11,20,50000000,296623634,317506200,"$50,000,000 ","$296,623,634 ","$317,506,200 ",Chris Weitz,,
Up,Buena Vista,Buena Vista,Animation,2,,Animation,,PG,96,2009,20090529,5,29,175000000,293004164,317506200,"$175,000,000 ","$293,004,164 ","$317,506,200 ","Pete Docter, Bob Peterson",,
The Hangover,Warner Bros.,Warner Bros.,Comedy,3,,Comedy,,R,96,2009,20090605,6,5,35000000,277322503,303273700,"$35,000,000 ","$277,322,503 ","$303,273,700 ",Todd Phillips,,
Star Trek,Paramount Pictures,Paramount Pictures,"Sci-Fi, Adventure",11,1,Sci-Fi,Adventure,PG-13,126,2009,20090508,5,8,150000000,257730019,281911800,"$150,000,000 ","$257,730,019 ","$281,911,800 ",J.J. Abrams,,
The Blind Side,Warner Bros.,Warner Bros.,Drama,6,,Drama,,PG-13,126,2009,20091120,11,20,29000000,255959475,271734700,"$29,000,000 ","$255,959,475 ","$271,734,700 ",John Lee Hancock,,
Alvin and the Chipmunks: The Squeakquel,Fox,Fox,Comedy,3,,Comedy,,PG,88,2009,20091223,12,23,75000000,219614612,230959900,"$75,000,000 ","$219,614,612 ","$230,959,900 ",Betty Thomas,,
Sherlock Holmes,Warner Bros.,Warner Bros.,Adventure,1,,Adventure,,PG-13,134,2009,20091225,12,25,90000000,209028679,219232500,"$90,000,000 ","$209,028,679 ","$219,232,500 ",Guy Ritchie,,
Monsters Vs. Aliens,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,94,2009,20090327,3,27,175000000,198351526,216963600,"$175,000,000 ","$198,351,526 ","$216,963,600 ","Rob Letterman, Conrad Vernon",,
Ice Age: Dawn of the Dinosaurs,Fox,Fox,Animation,2,,Animation,,PG,87,2009,20090701,7,1,90000000,196573705,214987300,"$90,000,000 ","$196,573,705 ","$214,987,300 ",Carlos Saldanha,,
X-Men Origins: Wolverine,Fox,Fox,"Sci-Fi, Adventure",11,1,Sci-Fi,Adventure,PG-13,107,2009,20090501,5,1,150000000,179883157,196762200,"$150,000,000 ","$179,883,157 ","$196,762,200 ",Gavin Hood,,
Night at the Museum: Battle of the Smithsonian,Fox,Fox,Adventure,1,,Adventure,,PG,105,2009,20090522,5,22,150000000,177243721,193871000,"$150,000,000 ","$177,243,721 ","$193,871,000 ",Shawn Levy,,
2012,Sony Pictures,Sony Pictures,"Sci-Fi, Thriller",11,12,Sci-Fi,Thriller,PG-13,158,2009,20091113,11,13,200000000,166112167,177945100,"$200,000,000 ","$166,112,167 ","$177,945,100 ",Roland Emmerich,,
The Proposal,Buena Vista,Buena Vista,"Romance, Comedy",10,3,Romance,Comedy,PG-13,108,2009,20090619,6,19,40000000,163958031,179310200,"$40,000,000 ","$163,958,031 ","$179,310,200 ",Anne Fletcher,,
Fast and Furious,Universal,Universal,Action,0,,Action,,PG-13,99,2009,20090403,4,3,85000000,155064265,176229000,"$85,000,000 ","$155,064,265 ","$176,229,000 ",Justin Lin,,
G.I. Joe: The Rise of Cobra,Paramount Pictures,Paramount Pictures,Action,0,,Action,,PG-13,118,2009,20090807,8,7,175000000,150201498,164217200,"$175,000,000 ","$150,201,498 ","$164,217,200 ",Stephen Sommers,,
Paul Blart: Mall Cop,Sony Pictures,Sony Pictures,Comedy,3,,Comedy,,PG,87,2009,20090116,1,16,26000000,146336178,166309600,"$26,000,000 ","$146,336,178 ","$166,309,600 ",Steve Carr,,
Taken,Fox,Fox,Action,0,,Action,,PG-13,93,2009,20090130,1,30,25000000,145000989,164792200,"$25,000,000 ","$145,000,989 ","$164,792,200 ",Pierre Morel,,
A Christmas Carol (2009),Buena Vista,Buena Vista,Animation,2,,Animation,,PG,96,2009,20091106,11,6,200000000,137855863,147774800,"$200,000,000 ","$137,855,863 ","$147,774,800 ",Robert Zemeckis,,
Angels & Demons,Sony Pictures,Sony Pictures,Thriller,12,,Thriller,,PG-13,140,2009,20090515,5,15,150000000,133375846,151580300,"$150,000,000 ","$133,375,846 ","$151,580,300 ",Ron Howard,,
Terminator Salvation,Warner Bros.,Warner Bros.,"Sci-Fi, Thriller",11,12,Sci-Fi,Thriller,PG-13,114,2009,20090521,5,21,200000000,125322469,137082000,"$200,000,000 ","$125,322,469 ","$137,082,000 ",Joseph McGinty Nichol,,
Cloudy with a Chance of Meatballs,Sony Pictures,Sony Pictures,Animation,2,,Animation,,PG,81,2009,20090918,9,18,100000000,124870275,134615100,"$100,000,000 ","$124,870,275 ","$134,615,100 ","Phil Lord, Chris Miller ",,
Inglourious Basterds,Weinstein Company,Other,War,13,,War,,R,152,2009,20090821,8,21,70000000,120540719,131661700,"$70,000,000 ","$120,540,719 ","$131,661,700 ",Quentin Tarantino,,
Toy Story 3,Buena Vista,Buena Vista,Animation,2,,Animation,,G,103,2010,20100618,6,18,200000000,415004880,425967300,"$200,000,000 ","$415,004,880 ","$425,967,300 ",Lee Unkrich,,
Alice in Wonderland (2010),Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG,109,2010,20100305,3,5,200000000,334191110,343018800,"$200,000,000 ","$334,191,110 ","$343,018,800 ",Tim Burton,,
Iron Man 2,Paramount Pictures,Paramount Pictures,Adventure,1,,Adventure,,PG-13,125,2010,20100507,5,7,200000000,312433331,320686300,"$200,000,000 ","$312,433,331 ","$320,686,300 ",Jon Favreau,,
The Twilight Saga: Eclipse,Summit Entertainment,Other,"Fantasy, Romance",7,10,Fantasy,Romance,PG-13,124,2010,20100630,6,30,68000000,300531751,308470300,"$68,000,000 ","$300,531,751 ","$308,470,300 ",David Slade,,
Harry Potter and the Deathly Hallows Part 1,Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG-13,150,2010,20101119,11,19,0,295983305,301831800, $ ---------------     ,"$295,983,305 ","$301,831,800 ",David Yates,,
Inception,Warner Bros.,Warner Bros.,"Sci-Fi, Thriller",11,12,Sci-Fi,Thriller,PG-13,148,2010,20100716,7,16,160000000,292576195,300304600,"$160,000,000 ","$292,576,195 ","$300,304,600 ",Christopher Nolan,,
Despicable Me,Universal,Universal,Animation,2,,Animation,,PG,95,2010,20100709,7,9,69000000,251513985,265970800,"$69,000,000 ","$251,513,985 ","$265,970,800 ","Pierre Coffin, Chris Renaud",,
Shrek Forever After,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,93,2010,20100521,5,21,165000000,238736787,245043000,"$165,000,000 ","$238,736,787 ","$245,043,000 ",Mike Mitchell,,
How to Train Your Dragon,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,98,2010,20100326,3,26,165000000,217581231,223328700,"$165,000,000 ","$217,581,231 ","$223,328,700 ","Dean DuBlois, Chris Sanders",,
Tangled,Buena Vista,Buena Vista,Animation,2,,Animation,,PG,100,2010,20101124,11,24,260000000,200821936,205414800,"$260,000,000 ","$200,821,936 ","$205,414,800 ","Nathan Greno, Byron Howard",,
The Karate Kid,Sony Pictures,Sony Pictures,Drama,6,,Drama,,PG,140,2010,20100611,6,11,40000000,176591618,181256300,"$40,000,000 ","$176,591,618 ","$181,256,300 ",Harald Zwart,,
Tron Legacy,Buena Vista,Buena Vista,"Sci-Fi, Adventure",11,1,Sci-Fi,Adventure,PG,125,2010,20101217,12,17,170000000,172062763,175284900,"$170,000,000 ","$172,062,763 ","$175,284,900 ",Joseph Kosinski,,
True Grit,Paramount Pictures,Paramount Pictures,Western,14,,Western,,PG-13,110,2010,20101222,12,22,38000000,171243005,176540000,"$38,000,000 ","$171,243,005 ","$176,540,000 ","Ethan Coen, Joel Coen",,
Clash of the Titans (2010),Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG-13,118,2010,20100402,4,2,125000000,163214888,167526200,"$125,000,000 ","$163,214,888 ","$167,526,200 ",Louis Leterrier,,
Grown Ups,Sony Pictures,Sony Pictures,Comedy,3,,Comedy,,PG-13,102,2010,20100625,6,25,80000000,162001186,166280500,"$80,000,000 ","$162,001,186 ","$166,280,500 ",Dennis Dugan,,
Little Fockers,Universal,Universal,Comedy,3,,Comedy,,PG-13,98,2010,20101222,12,22,100000000,148438600,151218300,"$100,000,000 ","$148,438,600 ","$151,218,300 ",Paul Weitz,,
Megamind,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,96,2010,20101105,11,5,130000000,148415853,151195200,"$130,000,000 ","$148,415,853 ","$151,195,200 ",Tom McGrath,,
The King's Speech,Weinstein Company,Other,Drama,6,,Drama,,R,118,2010,20101126,11,26,15000000,135453143,140328400,"$15,000,000 ","$135,453,143 ","$140,328,400 ",Tom Hooper,,
The Last Airbender,Paramount Pictures,Paramount Pictures,Fantasy,7,,Fantasy,,PG,103,2010,20100701,7,1,150000000,131772187,135253000,"$150,000,000 ","$131,772,187 ","$135,253,000 ",M. Night Shyamalan,,
Shutter Island,Paramount Pictures,Paramount Pictures,Drama,6,,Drama,,R,138,2010,20100219,2,19,80000000,128012934,131394400,"$80,000,000 ","$128,012,934 ","$131,394,400 ",Martin Scorsese,,
The Other Guys,Sony Pictures,Sony Pictures,"Crime, Comedy",4,3,Crime,Comedy,PG-13,107,2010,20100806,8,6,100000000,119219978,122369200,"$100,000,000 ","$119,219,978 ","$122,369,200 ",Adam McKay,,
Salt,Sony Pictures,Sony Pictures,"Action, Thriller",0,12,Action,Thriller,PG-13,99,2010,20100723,7,23,110000000,118311368,121436600,"$110,000,000 ","$118,311,368 ","$121,436,600 ",Phillip Noyce,,
Jackass 3-D,Paramount Pictures,Paramount Pictures,Comedy,3,,Comedy,,R,94,2010,20101015,10,15,20000000,117229692,119425000,"$20,000,000 ","$117,229,692 ","$119,425,000 ",Jeff Tremaine,,
Valentine's Day,Warner Bros.,Warner Bros.,"Romance, Comedy",10,3,Romance,Comedy,PG-13,117,2010,20100212,2,12,52000000,110485654,113404100,"$52,000,000 ","$110,485,654 ","$113,404,100 ",Garry Marshall,,
Black Swan,Fox Searchlight,Fox,"Thriller, Drama",12,6,Thriller,Drama,R,103,2010,20101203,12,3,13000000,106954678,110280100,"$13,000,000 ","$106,954,678 ","$110,280,100 ",Darren Aronofsky,,
Harry Potter and the Deathly Hallows Part 2,Warner Bros.,Warner Bros.,Fantasy,7,,Fantasy,,PG-13,130,2011,20110715,7,15,0,381011219,91597600, $ ---------------     ,"$381,011,219 ","$91,597,600 ",David Yates,,
Transformers: Dark of the Moon,Paramount Pictures,Paramount Pictures,"Sci-Fi, Adventure",11,1,Sci-Fi,Adventure,PG-13,154,2011,20110629,6,29,195000000,352390543,361168900,"$195,000,000 ","$352,390,543 ","$361,168,900 ",Michael Bay,,
The Twilight Saga: Breaking Dawn Part 1,Summit Entertainment,Other,"Fantasy, Romance",7,10,Fantasy,Romance,PG-13,108,2011,20111118,11,18,110000000,281287133,293049600,"$110,000,000 ","$281,287,133 ","$293,049,600 ",Bill Condon,,
The Hangover Part II,Warner Bros.,Warner Bros.,Comedy,3,,Comedy,,R,102,2011,20110526,5,26,80000000,254464305,257753200,"$80,000,000 ","$254,464,305 ","$257,753,200 ",Todd Phillips,,
Pirates of the Caribbean: On Stranger Tides,Buena Vista,Buena Vista,Adventure,1,,Adventure,,PG-13,137,2011,20110520,5,20,250000000,241071802,244208500,"$250,000,000 ","$241,071,802 ","$244,208,500 ",Rob Marshall,,
Fast Five,Universal,Universal,Action,0,,Action,,PG-13,130,2011,20110429,4,29,125000000,209837675,212469700,"$125,000,000 ","$209,837,675 ","$212,469,700 ",Justin Lin,,
Mission: Impossible - Ghost Protocol,Paramount Pictures,Paramount Pictures,Action,0,,Action,,PG-13,132,2011,20111216,12,16,145000000,209397903,216956100,"$145,000,000 ","$209,397,903 ","$216,956,100 ",Brad Bird,,
Cars 2,Buena Vista,Buena Vista,Animation,2,,Animation,,G,113,2011,20110624,6,24,200000000,191452396,195391400,"$200,000,000 ","$191,452,396 ","$195,391,400 ",John Lasseter,,
Sherlock Holmes: A Game of Shadows,Warner Bros.,Warner Bros.,Adventure,1,,Adventure,,PG-13,128,2011,20111216,12,16,0,186848418,193812000, $ ---------------     ,"$186,848,418 ","$193,812,000 ",Guy Ritchie,,
Thor,Paramount Pictures,Paramount Pictures,"Action, Adventure",0,1,Action,Adventure,PG-13,115,2011,20110506,5,6,150000000,181030624,183330400,"$150,000,000 ","$181,030,624 ","$183,330,400 ",Kenneth Branagh,,
Rise of the Planet of the Apes,Fox,Fox,"Sci-Fi, Action",11,0,Sci-Fi,Action,PG-13,110,2011,20110805,8,5,93000000,176760185,181698500,"$93,000,000 ","$176,760,185 ","$181,698,500 ",Rupert Wyatt,,
Captain America: The First Avenger,Paramount Pictures,Paramount Pictures,"Action, Adventure",0,1,Action,Adventure,PG-13,125,2011,20110722,7,22,140000000,176654505,181574600,"$140,000,000 ","$176,654,505 ","$181,574,600 ",Joe Johnston,,
The Help,Buena Vista,Buena Vista,Drama,6,,Drama,,PG-13,137,2011,20110810,8,10,25000000,169708112,174600200,"$25,000,000 ","$169,708,112 ","$174,600,200 ",Tate Taylor,,
Bridesmaids,Universal,Universal,Comedy,3,,Comedy,,R,125,2011,20110513,5,13,32500000,169106725,171506800,"$32,500,000 ","$169,106,725 ","$171,506,800 ",Paul Feig,,
Kung Fu Panda 2,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,91,2011,20110526,5,26,150000000,165249063,167453200,"$150,000,000 ","$165,249,063 ","$167,453,200 ",Jennifer Yuh Nelson,,
Puss in Boots,DreamWorks,DreamWorks,Animation,2,,Animation,,PG,90,2011,20111028,10,28,130000000,149260504,155497500,"$130,000,000 ","$149,260,504 ","$155,497,500 ",Chris Miller,,
X-Men: First Class,Fox,Fox,"Sci-Fi, Action",11,0,Sci-Fi,Action,PG-13,131,2011,20110603,6,3,160000000,146408305,148388400,"$160,000,000 ","$146,408,305 ","$148,388,400 ",Matthew Vaughn,,
Rio,Fox,Fox,Animation,2,,Animation,,G,96,2011,20110415,4,15,90000000,143619809,145456600,"$90,000,000 ","$143,619,809 ","$145,456,600 ",Carlos Saldanha,,
The Smurfs,Sony Pictures,Sony Pictures,Comedy,3,,Comedy,,PG,86,2011,20110729,7,29,110000000,142614158,146625500,"$110,000,000 ","$142,614,158 ","$146,625,500 ",Raja Gosnell,,
Alvin and the Chipmunks: Chipwrecked,Fox,Fox,Comedy,3,,Comedy,,G,87,2011,20111216,12,16,75000000,133110742,138024100,"$75,000,000 ","$133,110,742 ","$138,024,100 ",Mike Mitchell,,
Super 8,Paramount Pictures,Paramount Pictures,Sci-Fi,11,,Sci-Fi,,PG-13,112,2011,20110610,6,10,50000000,127004179,128984800,"$50,000,000 ","$127,004,179 ","$128,984,800 ",J.J. Abrams,,
Rango,Paramount Pictures,Paramount Pictures,Animation,2,,Animation,,PG,107,2011,20110304,3,4,135000000,123477607,127829100,"$135,000,000 ","$123,477,607 ","$127,829,100 ",Gore Verbinski,,
Horrible Bosses,Warner Bros.,Warner Bros.,Comedy,3,,Comedy,,R,100,2011,20110708,7,8,35000000,117538559,120802300,"$35,000,000 ","$117,538,559 ","$120,802,300 ",Seth Gordon,,
Green Lantern,Warner Bros.,Warner Bros.,"Sci-Fi, Action",11,0,Sci-Fi,Action,PG-13,105,2011,20110617,6,17,200000000,116601172,118367800,"$200,000,000 ","$116,601,172 ","$118,367,800 ",Martin Campbell,,
Hop,Universal,Universal,Comedy,3,,Comedy,,PG,90,2011,20110401,4,1,63000000,108085305,109426300,"$63,000,000 ","$108,085,305 ","$109,426,300 ",Tim Hill,,
Marvel's The Avengers,Buena Vista,Buena Vista,"Action, Adventure",0,1,Action,Adventure,PG-13,142,2012,20120504,5,4,220000000,623357910,626428700,"$220,000,000 ","$623,357,910 ","$626,428,700 ",Joss Whedon,,
The Dark Knight Rises,Warner Bros.,Warner Bros.,"Action, Thriller",0,12,Action,Thriller,PG-13,165,2012,20120720,7,20,250000000,448139099,470027600,"$250,000,000 ","$448,139,099 ","$470,027,600 ",Christopher Nolan,,
The Hunger Games,Lionsgate,Other,"Action, Adventure",0,1,Action,Adventure,PG-13,142,2012,20120323,3,23,78000000,408010692,414840500,"$78,000,000 ","$408,010,692 ","$414,840,500 ",Gary Ross,,
Skyfall,Sony Pictures,Sony Pictures,Action,0,,Action,,PG-13,143,2012,20121109,11,9,200000000,304360277,308519200,"$200,000,000 ","$304,360,277 ","$308,519,200 ",Sam Mendes,,
